,Origin,Destination,Select migrant country,Select migrant country  (inverse),Migrants,Migrants_R,SQRT Migrants,Origin (latitude),Origin (longitude),Destination (latitude),Destination (longitude)
225,Andorra,Mali,Mali,Andorra,1204.0,1000.0,34.69870315,42.546245,1.6015540000000001,17.570692,-3.9961660000000006
226,Andorra,Netherlands,Netherlands,Andorra,27.0,0.0,5.196152423,42.546245,1.6015540000000001,52.132633,5.291266
227,Andorra,Norway,Norway,Andorra,12.0,0.0,3.464101615,42.546245,1.6015540000000001,60.472024,8.468946
228,Andorra,Portugal,Portugal,Andorra,425.0,0.0,20.61552813,42.546245,1.6015540000000001,39.399871999999995,-8.224454
229,Andorra,Romania,Romania,Andorra,17.0,0.0,4.123105626,42.546245,1.6015540000000001,45.943160999999996,24.96676
230,Andorra,Slovakia,Slovakia,Andorra,0.0,0.0,0.0,42.546245,1.6015540000000001,48.669026,19.699023999999998
231,Andorra,Spain,Spain,Andorra,7964.0,8000.0,89.24124607,42.546245,1.6015540000000001,40.463667,-3.7492199999999998
232,Andorra,Sweden,Sweden,Andorra,4.0,0.0,2.0,42.546245,1.6015540000000001,60.128161,18.643501
233,Andorra,Switzerland,Switzerland,Andorra,119.0,0.0,10.90871212,42.546245,1.6015540000000001,46.818188,8.227511999999999
234,Andorra,United Kingdom,United Kingdom,Andorra,53.0,0.0,7.280109888999999,42.546245,1.6015540000000001,55.378051,-3.435973
235,Angola,Argentina,Argentina,Angola,9.0,0.0,3.0,-11.202691999999999,17.873887,-38.416097,-63.616671999999994
236,Angola,Australia,Australia,Angola,602.0,1000.0,24.53568829,-11.202691999999999,17.873887,-25.274398,133.775136
237,Angola,Austria,Austria,Angola,436.0,0.0,20.88061302,-11.202691999999999,17.873887,47.516231,14.550072
238,Angola,Belgium,Belgium,Angola,7095.0,7000.0,84.23182297,-11.202691999999999,17.873887,50.503887,4.469936
239,Angola,Bolivia,Bolivia,Angola,6.0,0.0,2.449489743,-11.202691999999999,17.873887,-16.290154,-63.588653
240,Angola,Botswana,Botswana,Angola,779.0,1000.0,27.91057147,-11.202691999999999,17.873887,-22.328474,24.684866
241,Angola,Brazil,Brazil,Angola,8184.0,8000.0,90.46546302,-11.202691999999999,17.873887,-14.235004,-51.92528
242,Angola,Bulgaria,Bulgaria,Angola,15.0,0.0,3.8729833460000003,-11.202691999999999,17.873887,42.733883,25.48583
243,Angola,Cabo Verde,Cabo Verde,Angola,390.0,0.0,19.74841766,-11.202691999999999,17.873887,0.0,0.0
244,Angola,Cameroon,Cameroon,Angola,2976.0,3000.0,54.55272679,-11.202691999999999,17.873887,7.369722,12.354722
245,Angola,Canada,Canada,Angola,3358.0,3000.0,57.94825278,-11.202691999999999,17.873887,56.130366,-106.34677099999999
246,Angola,Congo,Congo,Angola,40969.0,41000.0,202.40800380000002,-11.202691999999999,17.873887,0.0,0.0
247,Angola,Costa Rica,Costa Rica,Angola,3.0,0.0,1.732050808,-11.202691999999999,17.873887,9.748917,-83.753428
248,Angola,Cuba,Cuba,Angola,30.0,0.0,5.477225575,-11.202691999999999,17.873887,21.521757,-77.78116700000001
249,Angola,Czech Republic,Czech Republic,Angola,161.0,0.0,12.68857754,-11.202691999999999,17.873887,49.817492,15.472961999999999
250,Angola,Congo [DRC],DR Congo,Angola,177028.0,177000.0,420.7469548,-11.202691999999999,17.873887,-4.038333000000001,21.758664000000003
251,Angola,Denmark,Denmark,Angola,169.0,0.0,13.0,-11.202691999999999,17.873887,56.26392,9.501785
252,Angola,Ecuador,Ecuador,Angola,43.0,0.0,6.557438524,-11.202691999999999,17.873887,-1.8312389999999998,-78.183406
253,Angola,Egypt,Egypt,Angola,28.0,0.0,5.291502622,-11.202691999999999,17.873887,26.820553000000004,30.802497999999996
254,Angola,Eritrea,Eritrea,Angola,301.0,0.0,17.34935157,-11.202691999999999,17.873887,15.179383999999999,39.782334000000006
255,Angola,Estonia,Estonia,Angola,3.0,0.0,1.732050808,-11.202691999999999,17.873887,58.595271999999994,25.013607
256,Angola,Eswatini,Eswatini,Angola,133.0,0.0,11.532562599999999,-11.202691999999999,17.873887,0.0,0.0
257,Angola,Finland,Finland,Angola,441.0,0.0,21.0,-11.202691999999999,17.873887,61.92411,25.748151
258,Angola,France,France,Angola,24350.0,24000.0,156.04486530000003,-11.202691999999999,17.873887,46.227638,2.213749
259,Angola,Gabon,Gabon,Angola,1111.0,1000.0,33.33166663,-11.202691999999999,17.873887,-0.803689,11.609444
260,Angola,Germany,Germany,Angola,1338.0,1000.0,36.57868232,-11.202691999999999,17.873887,51.165690999999995,10.451526
261,Angola,Greece,Greece,Angola,11.0,0.0,3.31662479,-11.202691999999999,17.873887,39.074208,21.824312
262,Angola,Guinea,Guinea,Angola,109.0,0.0,10.44030651,-11.202691999999999,17.873887,9.945587,-9.696645
263,Angola,Hungary,Hungary,Angola,116.0,0.0,10.77032961,-11.202691999999999,17.873887,47.162494,19.503304
264,Angola,Iceland,Iceland,Angola,50.0,0.0,7.071067812000001,-11.202691999999999,17.873887,64.96305100000001,-19.020835
265,Angola,Ireland,Ireland,Angola,548.0,1000.0,23.40939982,-11.202691999999999,17.873887,53.41291,-8.243889999999999
266,Angola,Italy,Italy,Angola,1917.0,2000.0,43.78355856,-11.202691999999999,17.873887,41.87194,12.56738
267,Angola,Latvia,Latvia,Angola,0.0,0.0,0.0,-11.202691999999999,17.873887,56.879635,24.603189
268,Angola,Liechtenstein,Liechtenstein,Angola,7.0,0.0,2.645751311,-11.202691999999999,17.873887,47.166000000000004,9.555373
269,Angola,Lithuania,Lithuania,Angola,2.0,0.0,1.4142135619999998,-11.202691999999999,17.873887,55.169438,23.881275
270,Angola,Luxembourg,Luxembourg,Angola,1061.0,1000.0,32.57299495,-11.202691999999999,17.873887,49.815273,6.129583
271,Angola,Mali,Mali,Angola,1807.0,2000.0,42.50882261,-11.202691999999999,17.873887,17.570692,-3.9961660000000006
272,Angola,Mexico,Mexico,Angola,57.0,0.0,7.549834435,-11.202691999999999,17.873887,23.634501,-102.552784
273,Angola,Mozambique,Mozambique,Angola,39092.0,39000.0,197.7169694,-11.202691999999999,17.873887,-18.665695,35.529562
274,Angola,Namibia,Namibia,Angola,40105.0,40000.0,200.262328,-11.202691999999999,17.873887,-22.957639999999998,18.49041
275,Angola,Netherlands,Netherlands,Angola,4957.0,5000.0,70.40596566,-11.202691999999999,17.873887,52.132633,5.291266
276,Angola,Norway,Norway,Angola,496.0,0.0,22.27105745,-11.202691999999999,17.873887,60.472024,8.468946
277,Angola,Peru,Peru,Angola,26.0,0.0,5.099019514,-11.202691999999999,17.873887,-9.189967,-75.015152
278,Angola,Philippines,Philippines,Angola,79.0,0.0,8.888194417000001,-11.202691999999999,17.873887,12.879721,121.77401699999999
279,Angola,Poland,Poland,Angola,72.0,0.0,8.485281374,-11.202691999999999,17.873887,51.919438,19.145135999999997
280,Angola,Portugal,Portugal,Angola,179524.0,180000.0,423.702726,-11.202691999999999,17.873887,39.399871999999995,-8.224454
281,Angola,Romania,Romania,Angola,98.0,0.0,9.899494937,-11.202691999999999,17.873887,45.943160999999996,24.96676
282,Angola,Russia,Russia,Angola,509.0,1000.0,22.56102835,-11.202691999999999,17.873887,61.52401,105.31875600000001
283,Angola,Sao Tome and Principe,Sao Tome and Principe,Angola,319.0,0.0,17.8605711,-11.202691999999999,17.873887,0.0,0.0
284,Angola,Slovakia,Slovakia,Angola,25.0,0.0,5.0,-11.202691999999999,17.873887,48.669026,19.699023999999998
285,Angola,Slovenia,Slovenia,Angola,2.0,0.0,1.4142135619999998,-11.202691999999999,17.873887,46.151241,14.995463
286,Angola,South Africa,South Africa,Angola,47945.0,48000.0,218.9634673,-11.202691999999999,17.873887,-30.559482,22.937506
287,Angola,Spain,Spain,Angola,4795.0,5000.0,69.24593851,-11.202691999999999,17.873887,40.463667,-3.7492199999999998
288,Angola,Sweden,Sweden,Angola,812.0,1000.0,28.4956137,-11.202691999999999,17.873887,60.128161,18.643501
289,Angola,Switzerland,Switzerland,Angola,6936.0,7000.0,83.28265126,-11.202691999999999,17.873887,46.818188,8.227511999999999
290,Angola,United Kingdom,United Kingdom,Angola,13471.0,13000.0,116.06463719999999,-11.202691999999999,17.873887,55.378051,-3.435973
291,Angola,United Republic of Tanzania,Tanzania,Angola,1115.0,1000.0,33.39161571,-11.202691999999999,17.873887,0.0,0.0
292,Angola,United States,United States,Angola,20445.0,20000.0,142.98601330000002,-11.202691999999999,17.873887,37.09024,-95.712891
293,Angola,Venezuela,Venezuela,Angola,176.0,0.0,13.26649916,-11.202691999999999,17.873887,6.42375,-66.58973
294,Angola,Zambia,Zambia,Angola,31424.0,31000.0,177.2681584,-11.202691999999999,17.873887,-13.133897,27.849332
295,Anguilla,Antigua and Barbuda,Antigua and Barbuda,Anguilla,39.0,0.0,6.244997998,18.220554,-63.068615,17.060816,-61.796428000000006
296,Anguilla,"Bonaire, Sint Eustatius and Saba","Bonaire, Sint Eustatius and Saba",Anguilla,0.0,0.0,0.0,18.220554,-63.068615,0.0,0.0
297,Anguilla,Bulgaria,Bulgaria,Anguilla,30.0,0.0,5.477225575,18.220554,-63.068615,42.733883,25.48583
298,Anguilla,Canada,Canada,Anguilla,68.0,0.0,8.246211251,18.220554,-63.068615,56.130366,-106.34677099999999
299,Anguilla,Curaçao,Curaçao,Anguilla,47.0,0.0,6.8556546,18.220554,-63.068615,0.0,0.0
300,Anguilla,Dominica,Dominica,Anguilla,18.0,0.0,4.242640687,18.220554,-63.068615,15.414999,-61.370976
301,Anguilla,Dominican Republic,Dominican Republic,Anguilla,34.0,0.0,5.830951895,18.220554,-63.068615,18.735692999999998,-70.162651
302,Anguilla,France,France,Anguilla,9.0,0.0,3.0,18.220554,-63.068615,46.227638,2.213749
303,Anguilla,Greece,Greece,Anguilla,8.0,0.0,2.828427125,18.220554,-63.068615,39.074208,21.824312
304,Anguilla,Ireland,Ireland,Anguilla,0.0,0.0,0.0,18.220554,-63.068615,53.41291,-8.243889999999999
305,Anguilla,Latvia,Latvia,Anguilla,0.0,0.0,0.0,18.220554,-63.068615,56.879635,24.603189
306,Anguilla,Netherlands,Netherlands,Anguilla,18.0,0.0,4.242640687,18.220554,-63.068615,52.132633,5.291266
307,Anguilla,Romania,Romania,Anguilla,3.0,0.0,1.732050808,18.220554,-63.068615,45.943160999999996,24.96676
308,Anguilla,Russia,Russia,Anguilla,47.0,0.0,6.8556546,18.220554,-63.068615,61.52401,105.31875600000001
309,Anguilla,Saint Lucia,St. Lucia,Anguilla,3.0,0.0,1.732050808,18.220554,-63.068615,13.909444,-60.97889300000001
310,Anguilla,Sint Maarten (Dutch part),Sint Maarten (Dutch part),Anguilla,403.0,0.0,20.0748599,18.220554,-63.068615,0.0,0.0
311,Anguilla,United Kingdom,United Kingdom,Anguilla,807.0,1000.0,28.40774542,18.220554,-63.068615,55.378051,-3.435973
312,Anguilla,United States Virgin Islands,Virgin Islands (U.S.),Anguilla,971.0,1000.0,31.160872899999998,18.220554,-63.068615,0.0,0.0
313,Antigua and Barbuda,Australia,Australia,Antigua and Barbuda,63.0,0.0,7.937253932999999,17.060816,-61.796428000000006,-25.274398,133.775136
314,Antigua and Barbuda,Austria,Austria,Antigua and Barbuda,8.0,0.0,2.828427125,17.060816,-61.796428000000006,47.516231,14.550072
315,Antigua and Barbuda,Bahamas,Bahamas,Antigua and Barbuda,13.0,0.0,3.605551275,17.060816,-61.796428000000006,25.03428,-77.39628
316,Antigua and Barbuda,Barbados,Barbados,Antigua and Barbuda,194.0,0.0,13.92838828,17.060816,-61.796428000000006,13.193887,-59.543198
317,Antigua and Barbuda,Belgium,Belgium,Antigua and Barbuda,1.0,0.0,1.0,17.060816,-61.796428000000006,50.503887,4.469936
318,Antigua and Barbuda,Bolivia,Bolivia,Antigua and Barbuda,0.0,0.0,0.0,17.060816,-61.796428000000006,-16.290154,-63.588653
319,Antigua and Barbuda,"Bonaire, Sint Eustatius and Saba","Bonaire, Sint Eustatius and Saba",Antigua and Barbuda,0.0,0.0,0.0,17.060816,-61.796428000000006,0.0,0.0
320,Antigua and Barbuda,British Virgin Islands,British Virgin Islands,Antigua and Barbuda,877.0,1000.0,29.61418579,17.060816,-61.796428000000006,18.420695000000002,-64.63996800000001
321,Antigua and Barbuda,Bulgaria,Bulgaria,Antigua and Barbuda,4.0,0.0,2.0,17.060816,-61.796428000000006,42.733883,25.48583
322,Antigua and Barbuda,Canada,Canada,Antigua and Barbuda,2486.0,2000.0,49.85980345,17.060816,-61.796428000000006,56.130366,-106.34677099999999
323,Antigua and Barbuda,Curaçao,Curaçao,Antigua and Barbuda,62.0,0.0,7.874007874,17.060816,-61.796428000000006,0.0,0.0
324,Antigua and Barbuda,Czech Republic,Czech Republic,Antigua and Barbuda,0.0,0.0,0.0,17.060816,-61.796428000000006,49.817492,15.472961999999999
325,Antigua and Barbuda,Denmark,Denmark,Antigua and Barbuda,3.0,0.0,1.732050808,17.060816,-61.796428000000006,56.26392,9.501785
326,Antigua and Barbuda,Dominica,Dominica,Antigua and Barbuda,451.0,0.0,21.23676058,17.060816,-61.796428000000006,15.414999,-61.370976
327,Antigua and Barbuda,Dominican Republic,Dominican Republic,Antigua and Barbuda,186.0,0.0,13.638181699999999,17.060816,-61.796428000000006,18.735692999999998,-70.162651
328,Antigua and Barbuda,Egypt,Egypt,Antigua and Barbuda,15.0,0.0,3.8729833460000003,17.060816,-61.796428000000006,26.820553000000004,30.802497999999996
329,Antigua and Barbuda,Estonia,Estonia,Antigua and Barbuda,7.0,0.0,2.645751311,17.060816,-61.796428000000006,58.595271999999994,25.013607
330,Antigua and Barbuda,Finland,Finland,Antigua and Barbuda,1.0,0.0,1.0,17.060816,-61.796428000000006,61.92411,25.748151
331,Antigua and Barbuda,France,France,Antigua and Barbuda,67.0,0.0,8.185352772,17.060816,-61.796428000000006,46.227638,2.213749
332,Antigua and Barbuda,Greece,Greece,Antigua and Barbuda,29.0,0.0,5.385164807000001,17.060816,-61.796428000000006,39.074208,21.824312
333,Antigua and Barbuda,Grenada,Grenada,Antigua and Barbuda,39.0,0.0,6.244997998,17.060816,-61.796428000000006,12.262775999999999,-61.604170999999994
334,Antigua and Barbuda,Guinea,Guinea,Antigua and Barbuda,4276.0,4000.0,65.39113090000001,17.060816,-61.796428000000006,9.945587,-9.696645
335,Antigua and Barbuda,Guyana,Guyana,Antigua and Barbuda,9.0,0.0,3.0,17.060816,-61.796428000000006,4.860416000000001,-58.93018000000001
336,Antigua and Barbuda,Hungary,Hungary,Antigua and Barbuda,0.0,0.0,0.0,17.060816,-61.796428000000006,47.162494,19.503304
337,Antigua and Barbuda,Iceland,Iceland,Antigua and Barbuda,0.0,0.0,0.0,17.060816,-61.796428000000006,64.96305100000001,-19.020835
338,Antigua and Barbuda,Ireland,Ireland,Antigua and Barbuda,1.0,0.0,1.0,17.060816,-61.796428000000006,53.41291,-8.243889999999999
339,Antigua and Barbuda,Italy,Italy,Antigua and Barbuda,22.0,0.0,4.69041576,17.060816,-61.796428000000006,41.87194,12.56738
340,Antigua and Barbuda,Jamaica,Jamaica,Antigua and Barbuda,154.0,0.0,12.40967365,17.060816,-61.796428000000006,18.109581,-77.297508
341,Antigua and Barbuda,Latvia,Latvia,Antigua and Barbuda,0.0,0.0,0.0,17.060816,-61.796428000000006,56.879635,24.603189
342,Antigua and Barbuda,Luxembourg,Luxembourg,Antigua and Barbuda,2.0,0.0,1.4142135619999998,17.060816,-61.796428000000006,49.815273,6.129583
343,Antigua and Barbuda,Montserrat,Montserrat,Antigua and Barbuda,116.0,0.0,10.77032961,17.060816,-61.796428000000006,16.742498,-62.187366000000004
344,Antigua and Barbuda,Namibia,Namibia,Antigua and Barbuda,490.0,0.0,22.13594362,17.060816,-61.796428000000006,-22.957639999999998,18.49041
345,Antigua and Barbuda,Netherlands,Netherlands,Antigua and Barbuda,35.0,0.0,5.916079783,17.060816,-61.796428000000006,52.132633,5.291266
346,Antigua and Barbuda,Nicaragua,Nicaragua,Antigua and Barbuda,123.0,0.0,11.09053651,17.060816,-61.796428000000006,12.865416,-85.207229
347,Antigua and Barbuda,Norway,Norway,Antigua and Barbuda,4.0,0.0,2.0,17.060816,-61.796428000000006,60.472024,8.468946
348,Antigua and Barbuda,Romania,Romania,Antigua and Barbuda,0.0,0.0,0.0,17.060816,-61.796428000000006,45.943160999999996,24.96676
349,Antigua and Barbuda,Saint Kitts and Nevis,St. Kitts and Nevis,Antigua and Barbuda,417.0,0.0,20.42057786,17.060816,-61.796428000000006,17.357822,-62.782998
350,Antigua and Barbuda,Saint Lucia,St. Lucia,Antigua and Barbuda,85.0,0.0,9.219544457000001,17.060816,-61.796428000000006,13.909444,-60.97889300000001
351,Antigua and Barbuda,Saint Vincent and the Grenadines,St. Vincent and the Grenadines,Antigua and Barbuda,56.0,0.0,7.483314774,17.060816,-61.796428000000006,12.984305,-61.287228000000006
352,Antigua and Barbuda,Sint Maarten (Dutch part),Sint Maarten (Dutch part),Antigua and Barbuda,563.0,1000.0,23.72762104,17.060816,-61.796428000000006,0.0,0.0
353,Antigua and Barbuda,Sweden,Sweden,Antigua and Barbuda,5.0,0.0,2.236067977,17.060816,-61.796428000000006,60.128161,18.643501
354,Antigua and Barbuda,Switzerland,Switzerland,Antigua and Barbuda,67.0,0.0,8.185352772,17.060816,-61.796428000000006,46.818188,8.227511999999999
355,Antigua and Barbuda,United Kingdom,United Kingdom,Antigua and Barbuda,5005.0,5000.0,70.74602462,17.060816,-61.796428000000006,55.378051,-3.435973
356,Antigua and Barbuda,United States,United States,Antigua and Barbuda,46037.0,46000.0,214.56234530000003,17.060816,-61.796428000000006,37.09024,-95.712891
357,Antigua and Barbuda,United States Virgin Islands,Virgin Islands (U.S.),Antigua and Barbuda,4588.0,5000.0,67.73477689,17.060816,-61.796428000000006,0.0,0.0
358,Argentina,Andorra,Andorra,Argentina,734.0,1000.0,27.09243437,-38.416097,-63.616671999999994,42.546245,1.6015540000000001
359,Argentina,Australia,Australia,Argentina,17900.0,18000.0,133.79088159999998,-38.416097,-63.616671999999994,-25.274398,133.775136
360,Argentina,Austria,Austria,Argentina,1698.0,2000.0,41.20679556,-38.416097,-63.616671999999994,47.516231,14.550072
361,Argentina,Bahamas,Bahamas,Argentina,117.0,0.0,10.81665383,-38.416097,-63.616671999999994,25.03428,-77.39628
362,Argentina,Belarus,Belarus,Argentina,99.0,0.0,9.949874371,-38.416097,-63.616671999999994,53.709807,27.953389
363,Argentina,Belgium,Belgium,Argentina,2587.0,3000.0,50.8625599,-38.416097,-63.616671999999994,50.503887,4.469936
364,Argentina,Bolivia,Bolivia,Argentina,47601.0,48000.0,218.17653399999998,-38.416097,-63.616671999999994,-16.290154,-63.588653
365,Argentina,"Bonaire, Sint Eustatius and Saba","Bonaire, Sint Eustatius and Saba",Argentina,0.0,0.0,0.0,-38.416097,-63.616671999999994,0.0,0.0
366,Argentina,Brazil,Brazil,Argentina,36910.0,37000.0,192.1197543,-38.416097,-63.616671999999994,-14.235004,-51.92528
367,Argentina,Bulgaria,Bulgaria,Argentina,127.0,0.0,11.26942767,-38.416097,-63.616671999999994,42.733883,25.48583
368,Argentina,Cabo Verde,Cabo Verde,Argentina,3.0,0.0,1.732050808,-38.416097,-63.616671999999994,0.0,0.0
369,Argentina,Canada,Canada,Argentina,20921.0,21000.0,144.64093469999997,-38.416097,-63.616671999999994,56.130366,-106.34677099999999
370,Argentina,Cayman Islands,Cayman Islands,Argentina,12.0,0.0,3.464101615,-38.416097,-63.616671999999994,19.513469,-80.566956
371,Argentina,Chile,Chile,Argentina,79253.0,79000.0,281.5190935,-38.416097,-63.616671999999994,-35.675146999999996,-71.542969
372,Argentina,Colombia,Colombia,Argentina,5719.0,6000.0,75.62407024,-38.416097,-63.616671999999994,4.570868,-74.297333
373,Argentina,Costa Rica,Costa Rica,Argentina,1761.0,2000.0,41.96427052,-38.416097,-63.616671999999994,9.748917,-83.753428
374,Argentina,Croatia,Croatia,Argentina,186.0,0.0,13.638181699999999,-38.416097,-63.616671999999994,45.1,15.2
375,Argentina,Cuba,Cuba,Argentina,35.0,0.0,5.916079783,-38.416097,-63.616671999999994,21.521757,-77.78116700000001
376,Argentina,Curaçao,Curaçao,Argentina,24.0,0.0,4.898979486,-38.416097,-63.616671999999994,0.0,0.0
377,Argentina,Cyprus,Cyprus,Argentina,81.0,0.0,9.0,-38.416097,-63.616671999999994,35.126413,33.429859
378,Argentina,Czech Republic,Czech Republic,Argentina,366.0,0.0,19.13112647,-38.416097,-63.616671999999994,49.817492,15.472961999999999
379,Argentina,Denmark,Denmark,Argentina,2361.0,2000.0,48.59012245,-38.416097,-63.616671999999994,56.26392,9.501785
380,Argentina,Dominican Republic,Dominican Republic,Argentina,1116.0,1000.0,33.40658618,-38.416097,-63.616671999999994,18.735692999999998,-70.162651
381,Argentina,Ecuador,Ecuador,Argentina,5645.0,6000.0,75.13321503,-38.416097,-63.616671999999994,-1.8312389999999998,-78.183406
382,Argentina,Egypt,Egypt,Argentina,251.0,0.0,15.84297952,-38.416097,-63.616671999999994,26.820553000000004,30.802497999999996
383,Argentina,El Salvador,El Salvador,Argentina,218.0,0.0,14.76482306,-38.416097,-63.616671999999994,13.794185,-88.89653
384,Argentina,Estonia,Estonia,Argentina,54.0,0.0,7.348469228,-38.416097,-63.616671999999994,58.595271999999994,25.013607
385,Argentina,Falkland Islands,Falkland Islands,Argentina,31.0,0.0,5.567764362999999,-38.416097,-63.616671999999994,0.0,0.0
386,Argentina,Finland,Finland,Argentina,460.0,0.0,21.44761059,-38.416097,-63.616671999999994,61.92411,25.748151
387,Argentina,France,France,Argentina,14807.0,15000.0,121.684017,-38.416097,-63.616671999999994,46.227638,2.213749
